DAY,WND,CIG,VIS,TMP,DEW,SLP
2018-04-28,"(151.3673921513427, 15.644130642686275)",20481.86046511628,5120.0,21.57857142857143,13.526785714285714,1006.7375
2018-04-29,"(80.65306361657765, 13.122802111079508)",19894.1935483871,8681.444444444445,23.064285714285713,13.057142857142859,1005.6
2018-04-30,"(158.35015863121734, 20.25043836897711)",240.0,10619.642857142857,18.917857142857144,11.217857142857143,1013.175
2018-05-01,"(19.87900053806059, 19.000905833548277)",12226.545454545454,10467.716981132075,17.075,7.717857142857143,1015.475
2018-05-02,"(5.027855356315014, 14.300555026931415)",6047.125,12689.214285714286,18.162499999999998,-1.3571428571428572,1016.2
2018-05-03,"(163.17351059791818, 11.469271047772777)",5680.0,11932.142857142857,17.40892857142857,-0.5589285714285716,1014.4124999999999
2018-05-04,"(149.17393476512888, 6.289311734040126)",240.0,9550.0,21.514285714285716,8.930357142857144,1006.3125
2018-05-05,"(22.574886449772883, 26.531818663790055)",16978.46153846154,9151.785714285714,19.37142857142857,4.694642857142857,1009.2125000000001
2018-05-06,"(199.84092815771655, 13.02837993048049)",240.0,9985.714285714286,21.95357142857143,7.855357142857143,1007.9375
2018-05-07,"(146.92885183696106, 27.82129013321829)",8944.0,10471.42857142857,20.282142857142862,5.064285714285715,1013.3125
2018-05-08,"(162.47844971775396, 24.33837642833163)",5680.0,11057.142857142857,20.151785714285715,2.5160714285714283,1018.4749999999999
2018-05-09,"(167.79725801177432, 23.2899997531217)",15472.0,9728.57142857143,20.894642857142856,7.014285714285714,1018.175
2018-05-10,"(144.2907414168671, 19.83964388153624)",19824.0,7970.909090909091,22.699999999999996,11.769642857142857,1013.8
2018-05-11,"(96.2267404562661, 16.960784094354118)",20720.0,4729.090909090909,19.28392857142857,13.733928571428573,1009.9375
2018-05-12,"(70.79793088768405, 8.309294301331478)",20326.153846153848,6363.545454545455,18.696428571428573,13.530357142857143,1005.6875
2018-05-13,"(122.24316982929157, 21.64098489556013)",16065.454545454546,8848.214285714286,23.825,13.626785714285715,1002.4
2018-05-14,"(156.07674830106836, 22.602690277852588)",19748.96551724138,7185.714285714285,26.521428571428572,17.158928571428568,999.1875
2018-05-15,"(117.49469383014969, 20.480338339731773)",18773.82608695652,5242.537037037037,24.630357142857143,19.86785714285714,998.425
2018-05-16,"(122.59719220689425, 10.991010277286648)",17547.53846153846,4346.2962962962965,24.63214285714286,19.9875,999.9375
2018-05-17,"(351.7899181206694, 20.127821390185517)",925.3,10478.127272727274,21.35357142857143,14.99642857142857,1006.0374999999999
2018-05-18,"(133.59417261356128, 15.331407742806189)",5680.0,11146.42857142857,23.335714285714285,11.507142857142856,1011.85
2018-05-19,"(163.8403285098204, 15.2093618273076)",18891.428571428572,9999.857142857143,21.48392857142857,11.767857142857142,1014.5374999999999
2018-05-20,"(100.91669936753713, 12.635790188541169)",4946.066666666667,8185.254545454545,17.051785714285714,12.751785714285715,1017.5125
2018-05-21,"(114.0034091459562, 8.40549685083596)",11498.825,5141.818181818182,16.65892857142857,13.8375,1014.7249999999999
2018-05-22,"(301.97545849142955, 53.916810970777256)",19280.0,9696.296296296296,18.355357142857144,-2.67037037037037,1011.075
2018-05-23,"(205.89423241809666, 39.258782969875064)",16978.46153846154,9805.357142857143,22.932142857142853,6.694642857142857,1002.125
2018-05-24,"(181.51995799149213, 33.06999851005148)",240.0,10432.142857142857,26.067857142857143,11.767857142857142,1001.3375000000001
2018-05-25,"(148.30560356169784, 23.501320484674125)",16065.454545454546,8737.5,25.41428571428571,15.403571428571427,1003.0625
2018-05-26,"(312.743912802255, 24.165837594502413)",20021.81818181818,7533.333333333333,24.421818181818182,12.043636363636365,1007.825
2018-05-27,"(198.12537759511721, 15.917516396757964)",16978.46153846154,9646.32142857143,26.91428571428571,4.444642857142857,1004.2
2018-05-28,"(325.38931795099967, 48.47278352791226)",11120.0,11038.181818181818,22.278181818181817,0.8927272727272727,1008.25
2018-05-29,"(318.3343266664681, 38.449961985300114)",12674.285714285714,12003.57142857143,24.34642857142857,2.960714285714286,1009.6125
2018-05-30,"(100.40194596159593, 4.459999471402387)",240.0,11521.42857142857,25.99285714285714,5.903571428571429,1011.6500000000001
2018-05-31,"(180.7379066185651, 6.251956037233981)",11120.0,10592.857142857143,27.03454545454545,7.994642857142857,1013.4749999999999
2018-06-01,"(196.32653756601536, 21.66326866239697)",8944.0,10950.0,27.803571428571427,7.808928571428572,1011.8499999999999
2018-06-02,"(180.0506206771617, 30.912872107489957)",12674.285714285714,10223.17857142857,28.85357142857143,10.637500000000001,1007.9125
2018-06-03,"(175.95510684771196, 9.29766894871915)",13840.0,10205.363636363636,23.691071428571426,12.335714285714285,1007.9375
2018-06-04,"(174.3684498776341, 34.99803851333867)",240.0,11023.636363636364,28.427272727272722,6.689090909090909,1002.8
2018-06-05,"(185.15351666201892, 38.63716966809679)",240.0,10771.42857142857,31.692857142857143,6.303571428571429,1000.4
2018-06-06,"(31.488347175119987, 5.326543921424899)",11120.0,10116.017857142857,28.69821428571429,11.955357142857142,1004.5999999999999
2018-06-07,"(90.52670923064781, 7.968866017314216)",5680.0,11985.535714285714,24.446428571428573,12.773214285714285,1009.6
2018-06-08,"(158.19024065198212, 10.967442947269776)",11120.0,12199.82142857143,27.04285714285714,10.214285714285714,1008.2
2018-06-09,"(181.96057399703162, 2.534857897344405)",13554.55,10037.142857142857,19.21607142857143,14.864285714285714,1006.9000000000001
2018-06-10,"(141.57084894943947, 24.37200446889143)",12691.481481481482,8950.727272727272,21.6875,14.430357142857144,1003.3
2018-06-11,"(157.23927435320175, 14.03579965660368)",18842.468085106382,6573.214285714285,22.43035714285714,16.40357142857143,1000.2625
2018-06-12,"(134.81332590251523, 9.1944081988168)",17052.764705882353,6487.2,24.514285714285712,17.875,998.4875
2018-06-13,"(104.90492789641162, 9.051063084287616)",7387.2307692307695,9423.017857142857,19.326785714285716,15.424999999999999,1003.0375
2018-06-14,"(112.94802480872409, 21.867689011886853)",19280.0,9094.482142857143,24.785714285714285,15.864285714285714,1004.3625
2018-06-15,"(129.23992520223146, 28.560665268166716)",19388.8,8492.727272727272,24.414285714285715,16.571428571428573,1007.7625
2018-06-16,"(127.69649157160497, 6.793372041836655)",19474.380952380954,6438.888888888889,25.955357142857142,19.33571428571429,1005.425
2018-06-17,"(100.87788944187895, 14.946373444278544)",16916.379310344826,7638.181818181818,23.521428571428572,19.344642857142862,1004.675
2018-06-18,"(177.87477418400786, 8.197848739793528)",20134.85714285714,6805.454545454545,26.957142857142856,19.630357142857147,1001.15
2018-06-19,"(124.81013814512717, 20.841230426797004)",19927.619047619046,8525.363636363636,26.80535714285714,18.083928571428572,1003.7
2018-06-20,"(201.38412373066097, 3.8596277864723265)",16560.0,10541.07142857143,29.212500000000002,12.049999999999999,1003.575
2018-06-21,"(128.70072941203765, 20.146769346624765)",15472.0,10351.785714285714,29.673214285714284,13.380357142857141,1004.75
2018-06-22,"(5.879099531838785, 11.625529257218645)",19032.727272727272,8382.142857142857,26.805357142857144,17.373214285714287,1003.5625
2018-06-23,"(160.2200889470382, 15.998842860366942)",11120.0,10312.6,30.18035714285714,17.375,1000.675
2018-06-24,"(153.69752817801256, 25.907817979770417)",13840.0,10262.5,30.917857142857144,18.435714285714283,1002.1625
2018-06-25,"(104.62558539456273, 16.439459444606296)",19908.647058823528,5469.642857142857,27.326785714285712,21.537499999999998,1001.75
2018-06-26,"(179.49078354060248, 10.254765432618262)",20388.14814814815,6761.8,27.37272727272727,20.862499999999994,999.2125000000001
2018-06-27,"(345.4845005870565, 35.9472747798286)",11120.0,12360.714285714286,30.939285714285713,11.748214285714287,998.5875
2018-06-28,"(358.53632452448204, 14.161532023775676)",12674.285714285714,11985.714285714286,29.991071428571427,11.707142857142856,999.2125
2018-06-29,"(113.56248513964954, 11.297160647924466)",7748.666666666667,11653.32142857143,30.572727272727274,12.994545454545456,998.6875
2018-06-30,"(90.98538214457729, 18.501344699818908)",10308.777777777777,10030.089285714286,26.73392857142857,18.657142857142855,1004.5999999999999
2018-07-01,"(136.48484650570202, 27.81322730052239)",19489.23076923077,8303.703703703704,26.82857142857143,20.107142857142858,1005.3875
2018-07-02,"(121.02526185181274, 18.336463738159782)",3326.9615384615386,9395.64705882353,27.178846153846152,20.61730769230769,1002.4625
2018-07-03,"(135.43977971833382, 15.068415181117876)",14746.666666666666,9002.941176470587,26.458823529411763,21.394117647058827,999.0375
2018-07-04,"(159.0221762693964, 12.952954460096732)",20912.0,8963.461538461539,30.47142857142857,21.16607142857143,997.325
2018-07-05,"(58.59724618015339, 14.377366953711775)",16493.739130434784,8694.454545454546,27.360714285714284,20.77857142857143,1002.5875000000001
2018-07-06,"(131.96904397496323, 24.84320560606369)",19709.473684210527,8589.09090909091,29.032142857142855,20.798214285714284,1006.5625
2018-07-07,"(118.0476248139884, 15.946746022446389)",3797.5,3817.8571428571427,24.446428571428573,22.351785714285715,1006.425
2018-07-08,"(124.70551608527063, 17.927282532818815)",14382.08510638298,5081.818181818182,27.26607142857143,23.19464285714286,1006.575
2018-07-09,"(124.48759315254468, 19.55492883019172)",11149.931034482759,7205.127272727273,24.939285714285713,21.935714285714287,1010.825
2018-07-10,"(145.0132674906953, 16.510338134559422)",6133.916666666667,9683.785714285714,25.49642857142857,20.730357142857144,1010.3375
2018-07-11,"(73.84213965089708, 4.348134127619611)",892.6595744680851,5252.727272727273,21.510714285714283,20.59642857142857,1007.675
2018-07-12,"(356.3937292938198, 12.064100392080947)",6047.125,9037.375,24.75714285714286,21.71607142857143,1005.7125
2018-07-13,"(130.72295394034902, 13.954746385412394)",19709.473684210527,7440.666666666667,26.76607142857143,23.787499999999998,1003.7625
2018-07-14,"(130.68986768382982, 18.370049261488823)",16847.363636363636,7105.236363636363,28.530357142857145,23.8125,1004.1875
2018-07-15,"(139.90209888430826, 25.606984412344257)",13424.888888888889,8194.472727272727,29.973214285714285,24.64107142857143,1004.05
2018-07-16,"(14.078134160878852, 15.049824976148653)",1006.4242424242424,9341.127272727274,25.33571428571429,24.253571428571426,1004.025
2018-07-17,"(71.9717503954619, 16.459802116704733)",903.6122448979592,6424.678571428572,24.548214285714284,23.7375,1003.8625
2018-07-18,"(52.678131998243195, 8.171929799749336)",5176.219512195122,4614.545454545455,27.276785714285715,25.105357142857144,1004.75
2018-07-19,"(108.0520437728591, 18.591544799498728)",6730.477272727273,4521.375,27.935714285714283,25.81964285714286,1003.5375
2018-07-20,"(142.08297947475546, 24.52491080629466)",18284.147058823528,7544.222222222223,30.8625,26.332142857142856,1002.1500000000001
2018-07-21,"(133.08128968450504, 21.21935926989117)",16882.620689655174,7387.392857142857,31.185714285714283,25.560714285714287,1004.1
2018-07-22,"(339.7210409251025, 14.01139101725078)",14569.15,8310.642857142857,28.62142857142857,23.926785714285717,1006.4625000000001
2018-07-23,"(69.48576443004183, 16.276402601363447)",5816.192307692308,9316.10909090909,29.196428571428573,23.68035714285714,1004.0749999999999
2018-07-24,"(338.61661206253257, 22.55953275975379)",915.0,10060.267857142857,26.323214285714283,24.383928571428573,998.3625
2018-07-25,"(6.299400310761703, 24.97290904444403)",240.0,12401.732142857143,28.582142857142856,21.69107142857143,1002.45
2018-07-26,"(91.30401416200132, 13.351556314224796)",14909.833333333334,11236.254545454545,29.644642857142856,22.09107142857143,1006.1499999999999
2018-07-27,"(130.71987689326699, 11.007242949581215)",16274.8,8239.690909090908,28.545454545454547,23.956363636363633,1008.0375
2018-07-28,"(129.94891237594567, 11.324693688007665)",19388.8,7823.472727272727,29.701785714285716,23.65357142857143,1006.4875
2018-07-29,"(111.79645111479653, 12.45790639840083)",20445.714285714286,6175.925925925926,30.330357142857142,24.748214285714287,1004.8375
2018-07-30,"(137.074578469104, 16.925592541209113)",18564.21052631579,7587.375,31.37142857142857,25.23392857142857,1004.9375
2018-07-31,"(143.3912429017749, 10.87987764773974)",20388.14814814815,7709.054545454545,31.717857142857145,25.126785714285713,1005.1875
2018-08-01,"(112.72124045353353, 12.600477539342798)",19668.571428571428,7692.767857142857,32.228571428571435,25.80892857142857,1005.4875
2018-08-02,"(131.29545534669074, 14.251825524590734)",18160.0,8612.727272727272,31.685714285714287,24.99642857142857,1005.375
2018-08-03,"(149.2771197224886, 22.722289188572596)",18891.428571428572,8869.09090909091,32.23571428571428,24.474999999999998,1004.4749999999999
2018-08-04,"(129.2556119968205, 20.25105239973088)",16978.46153846154,9199.80357142857,32.45892857142857,24.807142857142857,1004.2375
2018-08-05,"(127.0634639504366, 26.189740348633258)",895.8823529411765,10570.327272727272,29.62857142857143,24.13214285714286,1006.7375
2018-08-06,"(6.393501411445618, 15.445674451359446)",926.5714285714286,8003.428571428572,26.157142857142862,23.333928571428572,1005.5
2018-08-07,"(68.1458677383335, 12.008910082571239)",4640.478260869565,9158.589285714286,28.31964285714286,25.217857142857145,1004.5875000000001
2018-08-08,"(77.74472268572744, 8.8818988677467)",8510.266666666666,9640.75,25.14107142857143,23.639285714285712,1007.525
2018-08-09,"(152.6130517160023, 11.767610244270049)",18564.21052631579,8750.0,28.417857142857144,24.09642857142857,1006.925
2018-08-10,"(117.23410423814003, 13.069037078803975)",16560.0,9487.464285714286,29.73035714285714,23.64107142857143,1005.6500000000001
2018-08-11,"(84.45165906544437, 13.55117007088352)",7563.4857142857145,5207.236363636363,26.344642857142862,23.93035714285714,1002.6625
2018-08-12,"(90.41752877963991, 13.90247573235407)",2413.222222222222,7192.553571428572,26.287499999999998,23.830357142857142,1003.6
2018-08-13,"(42.310732893887376, 14.366547264157795)",6010.714285714285,6905.5,27.37142857142857,24.775000000000002,1005.6875
2018-08-14,"(51.47003983567253, 14.112151314566685)",946.1538461538462,10894.375,26.457142857142856,23.79642857142857,1006.125
2018-08-15,"(28.922744919219248, 25.697607174678524)",5680.0,12398.19642857143,28.5625,20.091071428571432,1010.8125
2018-08-16,"(67.58019107237338, 9.879677868804842)",12674.285714285714,11725.0,27.632142857142856,19.355357142857144,1013.35
2018-08-17,"(42.80911639178276, 6.484550696121033)",4190.153846153846,10381.982142857143,27.501785714285713,20.878571428571426,1010.8125
2018-08-18,"(357.59769488267034, 24.016843504927486)",6736.857142857143,12092.581818181818,24.28909090909091,20.19090909090909,1009.7875
2018-08-19,"(59.3272099468416, 13.028866356258535)",2955.318181818182,9685.232142857143,24.973214285714285,21.39464285714286,1007.1875
2018-08-20,"(262.64605230736987, 8.082832043361758)",240.0,10776.732142857143,27.935714285714287,21.336363636363636,1001.4124999999999
2018-08-21,"(28.44211940869353, 9.970450592878663)",5680.0,11628.57142857143,27.70357142857143,17.435714285714287,1006.4875
2018-08-22,"(327.7853709452873, 17.423357123029003)",240.0,11075.0,24.928571428571427,19.07857142857143,1008.775
2018-08-23,"(12.071101828742126, 21.149265990311577)",8944.0,11774.785714285714,25.92142857142857,17.951785714285712,1006.7375000000001
2018-08-24,"(25.88667875171923, 16.502034928431694)",11120.0,12103.464285714286,26.14107142857143,16.6375,1006.6125
2018-08-25,"(161.81440674095887, 18.918874160688965)",5680.0,10325.0,27.40357142857143,19.610714285714288,1007.7750000000001
2018-08-26,"(131.45099759818808, 17.571270601399206)",19161.739130434784,8392.727272727272,28.130357142857147,21.47142857142857,1008.8625
2018-08-27,"(129.0500717921478, 21.529463933888106)",20186.666666666668,9400.0,26.917857142857144,20.123214285714287,1009.5625
2018-08-28,"(0.713894597841812, 19.10167293078749)",21129.6,8601.923076923076,25.750943396226415,19.743396226415097,1007.46
2018-08-29,"(61.34788745055033, 14.393929449630917)",22000.0,10608.0,26.724,17.396,1008.3
2018-08-30,"(308.55383058961513, 10.693734383019748)",17648.0,10558.607843137255,21.892307692307693,18.650000000000002,1012.55
2018-08-31,"(101.22003265069071, 12.475380476704093)",20445.714285714286,10396.22641509434,25.539622641509432,18.867924528301888,1013.78
2018-09-01,"(140.81526612097784, 24.384499751060105)",2839.1875,7643.236363636363,24.427272727272726,19.069090909090914,1009.8857142857141
2018-09-02,"(136.35296492629234, 14.420758528393021)",17972.864864864863,5373.038461538462,23.725,21.253846153846155,1003.075
2018-09-03,"(308.9490421695562, 57.85823734034476)",13296.0,11054.716981132075,26.78301886792453,10.969811320754717,1003.36
2018-09-04,"(297.44254595345996, 33.463645385185885)",240.0,12342.857142857143,25.22857142857143,12.046428571428573,1003.875
2018-09-05,"(241.61805591661252, 12.568652035800364)",16560.0,11796.22641509434,26.747169811320752,12.299999999999999,1002.78
2018-09-06,"(310.05128445009757, 62.547799951889)",14746.666666666666,11626.415094339623,22.837735849056607,6.247169811320755,1004.8399999999999
2018-09-07,"(316.2453923384882, 36.56036182206713)",11120.0,12458.181818181818,22.78181818181818,6.321818181818182,1013.0428571428572
2018-09-08,"(92.9322947596275, 8.970188739990437)",7493.333333333333,11400.0,21.40377358490566,9.783018867924529,1017.4200000000001
2018-09-09,"(174.78368904321957, 17.070825265078984)",14746.666666666666,10364.814814814816,21.61296296296296,13.642592592592594,1019.0500000000001
2018-09-10,"(161.6275184620157, 16.371070391912824)",240.0,10079.245283018869,22.977777777777778,13.442592592592591,1017.6666666666666
2018-09-11,"(124.34193489685494, 5.138620719784696)",20259.2,8235.754716981131,20.854716981132075,14.932075471698113,1014.7
2018-09-12,"(151.9776233433063, 13.991480027364597)",22000.0,8796.22641509434,22.524074074074072,16.625925925925927,1013.8166666666666
2018-09-13,"(116.44867446546111, 9.936395454027156)",21481.904761904763,5838.0,23.291999999999998,18.462,1015.0600000000001
2018-09-14,"(267.0032394635512, 12.196458791723892)",21222.85714285714,7268.5,24.58703703703704,16.387037037037036,1015.0666666666666
2018-09-15,"(352.61950580822594, 29.549065224963538)",,11686.666666666666,20.904444444444444,8.442222222222222,1018.6999999999999
2018-09-16,"(338.1507425283918, 13.084511749815121)",8944.0,11338.297872340425,18.485106382978724,5.480851063829788,1019.1833333333333
2018-09-17,"(347.81092577770795, 8.864973318638379)",240.0,10773.91304347826,18.92608695652174,8.895652173913044,1020.6
2018-09-18,"(125.85301844079382, 1.6970102561658265)",240.0,9879.48717948718,18.472500000000004,12.61,1015.3666666666667
2018-09-19,"(39.28223786636974, 8.823142910785153)",14746.666666666666,9679.591836734693,18.555102040816326,12.971428571428572,1012.9285714285714
2018-09-20,"(314.0641507008755, 2.0927391492551837)",20912.0,7590.625,17.961764705882356,12.549999999999999,1010.9
2018-09-21,"(302.8521431980968, 51.18440823551113)",14746.666666666666,11446.153846153846,20.13653846153846,-1.5346153846153845,1012.875
2018-09-22,"(299.6506458797003, 52.59990579997476)",11120.0,11796.22641509434,17.928301886792454,-1.7716981132075473,1015.78
2018-09-23,"(310.8950523909089, 55.02466175538779)",240.0,11513.207547169812,17.29245283018868,2.5226415094339623,1019.6600000000001
2018-09-24,"(86.1051717926895, 10.020065535162425)",11120.0,11626.415094339623,16.31320754716981,6.086792452830189,1022.2
2018-09-25,"(170.7107940985731, 19.531198494974543)",240.0,10641.8,18.063636363636363,10.347272727272728,1021.6714285714286
2018-09-26,"(157.79912584920496, 13.02043671077892)",22000.0,10215.384615384615,17.35576923076923,10.34423076923077,1021.7
2018-09-27,"(102.4951522685147, 13.513572305459498)",18895.45238095238,4541.509433962264,16.57358490566038,12.91132075471698,1016.4399999999999
2018-09-28,"(38.68284337983756, 6.393180006650559)",10397.90909090909,8913.094339622641,15.575471698113208,10.962264150943396,1013.4200000000001
2018-09-29,"(321.42490112755235, 50.70759671914388)",11120.0,11124.942307692309,13.684615384615386,1.5307692307692307,1015.275
2018-09-30,"(302.804049349005, 50.316572726544166)",6736.857142857143,12303.545454545454,16.630909090909093,3.321818181818182,1013.8000000000001
2018-10-01,"(311.12658407817906, 52.56400163820705)",22000.0,11446.153846153846,19.99423076923077,2.630769230769231,1016.2750000000001
2018-10-02,"(325.40523382237666, 22.177278930513374)",240.0,10701.88679245283,17.41346153846154,5.5509433962264145,1019.04
2018-10-03,"(11.945842942615146, 14.918417129882897)",240.0,11133.333333333334,16.455555555555556,6.138888888888889,1021.3166666666666
2018-10-04,"(83.94453639026337, 10.18299045768818)",22000.0,8275.0,17.248076923076923,10.803846153846154,1021.9750000000001
2018-10-05,"(350.5015245976452, 22.89992640939091)",21340.60606060606,7690.384615384615,18.08679245283019,10.215094339622643,1019.4200000000001
2018-10-06,"(314.64054100377933, 48.90065339759094)",22000.0,11446.153846153846,14.876923076923077,-6.167346938775511,1021.0
2018-10-07,"(290.5401328267129, 40.54265292805216)",240.0,10749.019607843138,14.382352941176471,-4.950980392156863,1019.9666666666667
2018-10-08,"(332.78092014432804, 45.093257578092675)",14746.666666666666,11990.854545454546,15.60181818181818,-1.8927272727272726,1018.4428571428572
2018-10-09,"(322.17578472232947, 57.32538514270934)",11120.0,11350.0,10.36153846153846,-6.542307692307692,1022.9000000000001
2018-10-10,"(353.2792348258999, 21.00575070692629)",240.0,11626.415094339623,9.428301886792452,-3.560377358490566,1026.1599999999999
2018-10-11,"(25.905793523313086, 3.116825576252)",240.0,10376.470588235294,9.770588235294118,-0.9901960784313724,1026.0333333333335
2018-10-12,"(158.27246580846227, 8.493822097808636)",16560.0,9560.377358490567,10.635849056603774,2.792452830188679,1025.0800000000002
2018-10-13,"(18.552899152717202, 4.510758932002134)",21129.6,5281.132075471698,11.930188679245282,5.956603773584907,1021.5600000000001
2018-10-14,"(68.25216251750511, 7.49897325339943)",21555.918367346938,3128.846153846154,14.059615384615386,8.938461538461539,1021.25
2018-10-15,"(4.984550789276764, 23.66889312680602)",9736.6875,2938.8888888888887,13.274074074074074,10.112962962962964,1021.1833333333333
2018-10-16,"(38.57118447341566, 9.396342414708)",20681.21212121212,7148.148148148148,12.00740740740741,6.351851851851852,1022.0333333333334
2018-10-17,"(13.061198781223807, 18.038149611842506)",240.0,10664.150943396226,9.011111111111111,-1.5240740740740744,1024.7333333333333
2018-10-18,"(337.1216401468584, 5.896285284276577)",7493.333333333333,9600.0,9.82037037037037,0.9592592592592593,1027.3333333333335
2018-10-19,"(2.1839530060094505, 7.126460895700604)",19280.0,8446.296296296296,9.25925925925926,1.6277777777777775,1027.6833333333334
2018-10-20,"(167.78730908116674, 7.9919298471758085)",20580.869565217392,7028.301886792453,10.468518518518518,3.759259259259259,1024.5
2018-10-21,"(65.42045074970572, 7.074101143423621)",21111.836734693876,3856.0,9.662,5.49,1020.5
2018-10-22,"(279.3503619023052, 27.845800657205267)",20912.0,7407.823529411765,11.854901960784312,1.56078431372549,1018.6333333333333
2018-10-23,"(210.5894574330572, 11.603216228612427)",14746.666666666666,10241.02564102564,9.053846153846154,-1.4615384615384615,1018.1333333333333
2018-10-24,"(99.24687330384904, 5.667678121299432)",18043.636363636364,9168.627450980392,11.472549019607843,2.631372549019608,1017.24
2018-10-25,"(300.3114230344723, 42.50479987657398)",19668.571428571428,7984.905660377359,11.664150943396228,-2.330188679245283,1016.5799999999999
2018-10-26,"(302.3694981179785, 71.8853893991858)",240.0,11645.283018867925,8.330188679245284,-11.537735849056604,1020.2199999999999
2018-10-27,"(283.45501047016114, 46.516529286753425)",240.0,11042.307692307691,14.942307692307692,-7.31923076923077,1014.725
2018-10-28,"(332.59413238477185, 62.152558361676114)",240.0,11607.547169811322,11.920754716981131,-6.777358490566037,1014.7
2018-10-29,"(320.5552477033986, 46.06672437621792)",,11130.612244897959,9.993877551020407,-6.993877551020408,1019.8000000000001
2018-10-30,"(6.143880963448509, 13.486309795895295)",5680.0,10670.37037037037,7.8314814814814815,-2.911111111111111,1025.4166666666667
2018-10-31,"(343.1624174089381, 18.979879195743923)",22000.0,10024.489795918367,7.854901960784314,-1.684313725490196,1026.8333333333333
2018-11-01,"(51.039010577111966, 5.794940821931759)",19032.727272727272,8924.074074074075,8.653703703703703,-0.38148148148148153,1027.3833333333332
2018-11-02,"(83.84279420866038, 9.598016710545267)",21555.918367346938,4780.392156862745,8.101960784313725,3.4058823529411764,1025.0000000000002
2018-11-03,"(142.302791446817, 6.471776590496424)",20720.0,4238.888888888889,11.052727272727273,5.074545454545455,1021.1714285714287
2018-11-04,"(359.56469778487417, 26.44720689956762)",8875.157894736842,8646.816326530612,6.208163265306122,3.0775510204081633,1025.5
2018-11-05,"(2.3594910655924495, 13.683629499696044)",,10696.153846153846,5.653846153846154,-0.5615384615384615,1030.2
2018-11-06,"(11.06961164333956, 19.49314809886973)",240.0,11244.444444444445,4.2309090909090905,-6.025454545454546,1032.1714285714286
2018-11-07,"(145.64636714573973, 3.9975262112051513)",240.0,9948.148148148148,5.8388888888888895,-3.0462962962962963,1024.1666666666667
2018-11-08,"(270.94728572290774, 5.687301934041316)",22000.0,7847.058823529412,6.617647058823529,-1.4941176470588236,1015.3333333333334
2018-11-09,"(317.76961815391917, 39.67563711417905)",240.0,11446.153846153846,9.45,-10.065384615384614,1021.9750000000001
2018-11-10,"(54.74684593312489, 9.731720369518806)",240.0,11221.818181818182,8.361818181818183,-5.556363636363637,1026.1000000000001
2018-11-11,"(191.54646629761154, 12.073420299567962)",17920.0,9194.642857142857,7.767857142857143,-1.4392857142857143,1023.4125
2018-11-12,"(161.0614730972787, 7.920574450126442)",20744.615384615383,5264.285714285715,6.271428571428572,1.2642857142857145,1021.9749999999999
2018-11-13,"(96.02644686319941, 10.295413919276697)",20709.41176470588,2201.785714285714,6.6,4.210714285714286,1022.3125
2018-11-14,"(124.29145738005842, 6.137913411125234)",20715.29411764706,1566.0714285714287,7.089285714285714,5.3875,1023.7
2018-11-15,"(355.04016022350027, 33.995159018839686)",11120.0,11901.785714285714,5.4875,-9.810714285714285,1029.8874999999998
2018-11-16,"(327.4077895182462, 20.99231875839075)",8944.0,11253.57142857143,2.6767857142857143,-13.092857142857143,1029.9125
2018-11-17,"(197.62847725434236, 11.840340734318627)",8944.0,9448.214285714286,3.9535714285714287,-8.251785714285715,1023.5625
2018-11-18,"(293.7425637691739, 36.12699298051277)",11120.0,10614.814814814816,4.196428571428571,-13.162499999999998,1022.7875
2018-11-19,"(355.39800889167657, 11.661217696798806)",20186.666666666668,8405.454545454546,2.960714285714286,-6.541071428571428,1021.2375
2018-11-20,"(8.0367069161603, 14.160009366058736)",8944.0,10389.09090909091,5.594642857142857,-8.258928571428571,1025.575
2018-11-21,"(296.8982382881203, 34.01717027993644)",8944.0,10935.714285714286,2.5482142857142853,-14.076785714285714,1027.9875
2018-11-22,"(48.3105413048462, 6.733821623093188)",13296.0,10269.09090909091,2.0339285714285715,-12.185714285714287,1026.275
2018-11-23,"(342.7903907156226, 27.54557977525774)",20681.21212121212,8411.111111111111,1.6964285714285714,-6.948214285714286,1022.375
2018-11-24,"(225.50324615384915, 5.442416245353674)",20368.0,6292.857142857143,3.1035714285714286,-6.321428571428571,1023.2375000000001
2018-11-25,"(131.81583717928615, 7.152380920662793)",19960.0,6983.928571428572,3.875,-6.446428571428571,1021.2125000000001
2018-11-26,"(322.87953117957187, 27.313858546152233)",20985.116279069767,3329.090909090909,5.285714285714286,-4.612727272727272,1021.1375
2018-11-27,"(328.74087149388623, 28.559832609185495)",11120.0,9914.285714285714,2.919642857142857,-17.8875,1026.1875
2018-11-28,"(10.001047697541118, 17.883968135920295)",14746.666666666666,9516.981132075472,0.3446428571428572,-11.071428571428571,1025.9
2018-11-29,"(153.94539081862098, 9.85301943731661)",13296.0,9603.636363636364,0.6678571428571428,-7.978571428571428,1029.0249999999999
2018-11-30,"(46.19702553809674, 6.724447840205677)",20445.714285714286,6919.642857142857,0.5607142857142858,-6.0303571428571425,1026.425
2018-12-01,"(91.36276232710807, 8.756578101885886)",20744.615384615383,3508.9285714285716,4.541071428571429,-0.7946428571428571,1023.4250000000001
2018-12-02,"(354.8231872024028, 25.96927292053503)",20717.647058823528,2755.3571428571427,4.8428571428571425,0.883636363636364,1018.3249999999999
